,Backbone,Dataset,MC Samples,# of Frames,Prediction Model,Seed,Uncertainty Measure,Aggregation Type,OOD Detection Rate,OOD AUROC,TTA Transforms
179,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,expected_variance_mask,Image Level,0.282,0.44063599999999997,"('horizontalFlip', 'scale')"
180,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,mutual_information_class,Patch Level,0.792,0.739012,"('horizontalFlip', 'scale')"
181,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,mutual_information_class,Image Level,0.862,0.6784680000000001,"('horizontalFlip', 'scale')"
182,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,norm_sigmoid_mask_score,Patch Level,0.596,0.551296,"('horizontalFlip', 'scale')"
183,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,norm_sigmoid_mask_score,Image Level,0.582,0.54638,"('horizontalFlip', 'scale')"
184,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,pred_variance_mask,Patch Level,0.546,0.535436,"('horizontalFlip', 'scale')"
185,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,pred_variance_mask,Image Level,0.2,0.421356,"('horizontalFlip', 'scale')"
186,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,pred_entropy_mask,Image Level,0.558,0.5263199999999999,"('horizontalFlip', 'scale')"
187,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,expected_entropy_mask,Patch Level,0.464,0.499136,"('horizontalFlip', 'scale')"
188,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,mutual_information_mask,Image Level,0.6,0.547748,"('horizontalFlip', 'scale')"
189,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,mutual_information_mask,Patch Level,0.612,0.5757680000000001,"('horizontalFlip', 'scale')"
190,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,pred_entropy_class,Patch Level,0.58,0.536784,"('horizontalFlip', 'scale')"
191,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,class_mask_combined_score,Image Level,0.68,0.58904,"('horizontalFlip', 'scale')"
192,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,expected_entropy_class,Patch Level,0.328,0.421604,"('horizontalFlip', 'scale')"
193,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,softmax_cls_score,Patch Level,0.59,0.557148,"('horizontalFlip', 'scale')"
194,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,class_mask_combined_score,Patch Level,0.592,0.554396,"('horizontalFlip', 'scale')"
195,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,expected_entropy_class,Image Level,0.448,0.506364,"('horizontalFlip', 'scale')"
196,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,pred_entropy_class,Image Level,0.642,0.5557480000000001,"('horizontalFlip', 'scale')"
197,Swin-B,Cityscapes OOD,3,0,MCDropout+TTA,2,softmax_cls_score,Image Level,0.676,0.594068,"('horizontalFlip', 'scale')"
198,ResNet50,Cityscapes OOD,0,3,Timeseries,3,pred_entropy_mask,Patch Level,0.516,0.51352,()
199,ResNet50,Cityscapes OOD,0,3,Timeseries,3,pred_entropy_mask,Image Level,0.93,0.6834239999999999,()
200,ResNet50,Cityscapes OOD,0,3,Timeseries,3,expected_entropy_mask,Patch Level,0.618,0.55034,()
201,ResNet50,Cityscapes OOD,0,3,Timeseries,3,expected_entropy_mask,Image Level,0.878,0.613312,()
202,ResNet50,Cityscapes OOD,0,3,Timeseries,3,mutual_information_mask,Patch Level,0.616,0.574624,()
203,ResNet50,Cityscapes OOD,0,3,Timeseries,3,mutual_information_mask,Image Level,0.928,0.752712,()
204,ResNet50,Cityscapes OOD,0,3,Timeseries,3,expected_entropy_class,Patch Level,0.554,0.546896,()
205,ResNet50,Cityscapes OOD,0,3,Timeseries,3,expected_entropy_class,Image Level,0.92,0.6271239999999999,()
206,ResNet50,Cityscapes OOD,0,3,Timeseries,3,expected_variance_mask,Patch Level,0.402,0.44886799999999993,()
207,ResNet50,Cityscapes OOD,0,3,Timeseries,3,expected_variance_mask,Image Level,0.586,0.536584,()
208,ResNet50,Cityscapes OOD,0,3,Timeseries,3,pred_entropy_class,Patch Level,0.718,0.5659320000000001,()
209,ResNet50,Cityscapes OOD,0,3,Timeseries,3,pred_entropy_class,Image Level,0.978,0.69396,()
210,ResNet50,Cityscapes OOD,0,3,Timeseries,3,mutual_information_class,Patch Level,0.694,0.61654,()
211,ResNet50,Cityscapes OOD,0,3,Timeseries,3,mutual_information_class,Image Level,0.984,0.843312,()
212,ResNet50,Cityscapes OOD,0,3,Timeseries,3,softmax_cls_score,Patch Level,0.468,0.503832,()
213,ResNet50,Cityscapes OOD,0,3,Timeseries,3,softmax_cls_score,Image Level,0.936,0.658032,()
214,ResNet50,Cityscapes OOD,0,3,Timeseries,3,norm_sigmoid_mask_score,Patch Level,0.42,0.468504,()
215,ResNet50,Cityscapes OOD,0,3,Timeseries,3,norm_sigmoid_mask_score,Image Level,0.876,0.700604,()
216,ResNet50,Cityscapes OOD,0,3,Timeseries,3,pred_variance_mask,Patch Level,0.398,0.448356,()
217,ResNet50,Cityscapes OOD,0,3,Timeseries,3,class_mask_combined_score,Patch Level,0.456,0.501096,()
218,ResNet50,Cityscapes OOD,0,3,Timeseries,3,class_mask_combined_score,Image Level,0.926,0.658296,()
219,ResNet50,Cityscapes OOD,0,3,Timeseries,3,pred_variance_mask,Image Level,0.3,0.473712,()
220,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,pred_entropy_mask,Patch Level,0.474,0.4822080000000001,()
221,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,pred_entropy_mask,Image Level,0.758,0.5601640000000001,()
222,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,mutual_information_mask,Patch Level,0.468,0.49614800000000003,()
223,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,mutual_information_mask,Image Level,0.772,0.581292,()
224,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,expected_entropy_class,Image Level,0.73,0.546528,()
225,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,expected_variance_mask,Patch Level,0.492,0.492624,()
226,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,pred_entropy_class,Image Level,0.874,0.628468,()
227,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,mutual_information_class,Image Level,0.916,0.707792,()
228,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,softmax_cls_score,Image Level,0.82,0.60592,()
229,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,norm_sigmoid_mask_score,Image Level,0.676,0.566964,()
230,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,pred_variance_mask,Patch Level,0.492,0.49203600000000003,()
231,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,class_mask_combined_score,Patch Level,0.504,0.515536,()
232,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,class_mask_combined_score,Image Level,0.796,0.60358,()
233,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,mutual_information_class,Patch Level,0.654,0.613264,()
234,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,softmax_cls_score,Patch Level,0.512,0.515436,()
235,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,norm_sigmoid_mask_score,Patch Level,0.448,0.471932,()
236,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,expected_entropy_mask,Patch Level,0.51,0.505316,()
237,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,expected_variance_mask,Image Level,0.344,0.466364,()
238,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,pred_variance_mask,Image Level,0.22,0.42512800000000006,()
239,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,expected_entropy_mask,Image Level,0.63,0.5199039999999999,()
240,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,expected_entropy_class,Patch Level,0.466,0.502516,()
241,DINOv2 (ViT-B),Cityscapes OOD,5,2,MCDropout+Timeseries,1,pred_entropy_class,Patch Level,0.604,0.545964,()
242,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,pred_entropy_mask,Patch Level,0.58,0.546772,()
243,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,pred_entropy_mask,Image Level,0.83,0.60324,()
244,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,expected_entropy_mask,Patch Level,0.502,0.507464,()
245,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,mutual_information_mask,Image Level,0.816,0.6483399999999999,()
246,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,expected_entropy_class,Patch Level,0.4,0.462448,()
247,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,expected_entropy_class,Image Level,0.604,0.529084,()
248,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,expected_variance_mask,Patch Level,0.5,0.510212,()
249,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,expected_variance_mask,Image Level,0.326,0.46374,()
250,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,pred_entropy_class,Patch Level,0.604,0.5435760000000001,()
251,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,pred_entropy_class,Image Level,0.822,0.597188,()
252,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,mutual_information_class,Patch Level,0.818,0.7962840000000002,()
253,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,mutual_information_class,Image Level,0.944,0.776792,()
254,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,softmax_cls_score,Image Level,0.792,0.604716,()
255,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,norm_sigmoid_mask_score,Patch Level,0.556,0.532336,()
256,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,norm_sigmoid_mask_score,Image Level,0.708,0.587268,()
257,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,pred_variance_mask,Patch Level,0.488,0.502992,()
258,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,class_mask_combined_score,Image Level,0.784,0.6039240000000001,()
259,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,expected_entropy_mask,Image Level,0.686,0.5363359999999999,()
260,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,softmax_cls_score,Patch Level,0.506,0.516416,()
261,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,class_mask_combined_score,Patch Level,0.484,0.513524,()
262,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,mutual_information_mask,Patch Level,0.624,0.58416,()
263,Swin-B,Cityscapes OOD,5,1,MCDropout+Timeseries,3,pred_variance_mask,Image Level,0.172,0.41271199999999997,()
264,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,pred_entropy_mask,Image Level,0.938,0.740036,"('horizontalFlip',)"
265,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,expected_entropy_mask,Patch Level,0.626,0.558576,"('horizontalFlip',)"
266,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,expected_entropy_mask,Image Level,0.892,0.6386040000000001,"('horizontalFlip',)"
267,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,mutual_information_mask,Image Level,0.944,0.792376,"('horizontalFlip',)"
268,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,expected_entropy_class,Image Level,0.96,0.6603,"('horizontalFlip',)"
269,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,expected_variance_mask,Image Level,0.534,0.54484,"('horizontalFlip',)"
270,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,pred_entropy_class,Image Level,0.984,0.7300760000000001,"('horizontalFlip',)"
271,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,mutual_information_class,Patch Level,0.756,0.67694,"('horizontalFlip',)"
272,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,mutual_information_class,Image Level,0.982,0.856336,"('horizontalFlip',)"
273,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,softmax_cls_score,Patch Level,0.528,0.515092,"('horizontalFlip',)"
274,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,softmax_cls_score,Image Level,0.966,0.6905199999999999,"('horizontalFlip',)"
275,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,norm_sigmoid_mask_score,Image Level,0.902,0.736572,"('horizontalFlip',)"
276,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,pred_variance_mask,Image Level,0.308,0.47871600000000003,"('horizontalFlip',)"
277,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,class_mask_combined_score,Patch Level,0.522,0.514264,"('horizontalFlip',)"
278,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,class_mask_combined_score,Image Level,0.954,0.6953360000000001,"('horizontalFlip',)"
279,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,norm_sigmoid_mask_score,Patch Level,0.464,0.485116,"('horizontalFlip',)"
280,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,pred_entropy_mask,Patch Level,0.528,0.52016,"('horizontalFlip',)"
281,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,mutual_information_mask,Patch Level,0.496,0.5200400000000001,"('horizontalFlip',)"
282,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,expected_entropy_class,Patch Level,0.596,0.5451079999999999,"('horizontalFlip',)"
283,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,pred_entropy_class,Patch Level,0.664,0.5563279999999999,"('horizontalFlip',)"
284,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,expected_variance_mask,Patch Level,0.422,0.45354399999999995,"('horizontalFlip',)"
285,ResNet50,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,1,pred_variance_mask,Patch Level,0.426,0.452516,"('horizontalFlip',)"
286,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,pred_entropy_mask,Patch Level,0.482,0.496652,()
287,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,pred_entropy_mask,Image Level,0.786,0.626568,()
288,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,expected_entropy_mask,Patch Level,0.406,0.46756800000000004,()
289,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,expected_entropy_mask,Image Level,0.62,0.536496,()
290,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,mutual_information_mask,Patch Level,0.614,0.605684,()
291,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,mutual_information_mask,Image Level,0.868,0.8116920000000001,()
292,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,expected_entropy_class,Image Level,0.694,0.5757479999999999,()
293,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,expected_variance_mask,Patch Level,0.402,0.43279599999999996,()
294,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,pred_entropy_class,Image Level,0.898,0.721832,()
295,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,mutual_information_class,Patch Level,0.972,0.938124,()
296,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,mutual_information_class,Image Level,0.974,0.9368719999999999,()
297,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,softmax_cls_score,Image Level,0.89,0.7353919999999999,()
298,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,norm_sigmoid_mask_score,Patch Level,0.428,0.45501199999999997,()
299,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,norm_sigmoid_mask_score,Image Level,0.76,0.6257720000000001,()
300,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,class_mask_combined_score,Image Level,0.89,0.7323839999999999,()
301,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,softmax_cls_score,Patch Level,0.408,0.451484,()
302,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,class_mask_combined_score,Patch Level,0.422,0.45515199999999995,()
303,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,expected_entropy_class,Patch Level,0.55,0.524324,()
304,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,pred_entropy_class,Patch Level,0.712,0.6299440000000001,()
305,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,pred_variance_mask,Patch Level,0.388,0.42535200000000006,()
306,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,expected_variance_mask,Image Level,0.158,0.315168,()
307,Swin-B,Cityscapes OOD (VIPER model),0,1,Timeseries,3,pred_variance_mask,Image Level,0.07,0.23812,()
308,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,pred_entropy_mask,Patch Level,0.628,0.555516,"('horizontalFlip',)"
309,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,expected_entropy_mask,Patch Level,0.516,0.513832,"('horizontalFlip',)"
310,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,expected_entropy_class,Image Level,0.636,0.5294800000000001,"('horizontalFlip',)"
311,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,expected_variance_mask,Patch Level,0.516,0.517584,"('horizontalFlip',)"
312,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,pred_entropy_class,Patch Level,0.576,0.531392,"('horizontalFlip',)"
313,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,pred_entropy_class,Image Level,0.828,0.5996199999999999,"('horizontalFlip',)"
314,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,mutual_information_class,Patch Level,0.87,0.80228,"('horizontalFlip',)"
315,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,mutual_information_class,Image Level,0.936,0.761112,"('horizontalFlip',)"
316,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,softmax_cls_score,Image Level,0.796,0.6000559999999999,"('horizontalFlip',)"
317,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,norm_sigmoid_mask_score,Patch Level,0.574,0.543396,"('horizontalFlip',)"
318,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,pred_variance_mask,Patch Level,0.524,0.516444,"('horizontalFlip',)"
319,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,class_mask_combined_score,Image Level,0.778,0.600068,"('horizontalFlip',)"
320,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,pred_entropy_mask,Image Level,0.802,0.59808,"('horizontalFlip',)"
321,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,expected_entropy_mask,Image Level,0.696,0.528336,"('horizontalFlip',)"
322,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,mutual_information_mask,Patch Level,0.634,0.5888119999999999,"('horizontalFlip',)"
323,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,mutual_information_mask,Image Level,0.776,0.6380880000000001,"('horizontalFlip',)"
324,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,expected_entropy_class,Patch Level,0.37,0.4496,"('horizontalFlip',)"
325,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,norm_sigmoid_mask_score,Image Level,0.684,0.579252,"('horizontalFlip',)"
326,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,softmax_cls_score,Patch Level,0.518,0.5160440000000001,"('horizontalFlip',)"
327,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,class_mask_combined_score,Patch Level,0.504,0.510868,"('horizontalFlip',)"
328,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,expected_variance_mask,Image Level,0.3,0.45907200000000004,"('horizontalFlip',)"
329,Swin-B,Cityscapes OOD,3,1,MCDropout+TTA+Timeseries,3,pred_variance_mask,Image Level,0.13,0.40952,"('horizontalFlip',)"
330,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,pred_entropy_mask,Patch Level,0.656,0.592204,"('horizontalFlip', 'scale')"
331,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,expected_entropy_mask,Patch Level,0.476,0.500724,"('horizontalFlip', 'scale')"
332,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,mutual_information_mask,Patch Level,0.62,0.5843480000000001,"('horizontalFlip', 'scale')"
333,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,expected_variance_mask,Patch Level,0.604,0.57044,"('horizontalFlip', 'scale')"
334,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,expected_variance_mask,Image Level,0.164,0.307196,"('horizontalFlip', 'scale')"
335,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,pred_entropy_class,Image Level,0.89,0.624612,"('horizontalFlip', 'scale')"
336,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,mutual_information_class,Patch Level,0.896,0.766676,"('horizontalFlip', 'scale')"
337,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,mutual_information_class,Image Level,0.964,0.706068,"('horizontalFlip', 'scale')"
338,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,softmax_cls_score,Patch Level,0.596,0.527712,"('horizontalFlip', 'scale')"
339,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,softmax_cls_score,Image Level,0.848,0.600644,"('horizontalFlip', 'scale')"
340,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,norm_sigmoid_mask_score,Patch Level,0.662,0.592108,"('horizontalFlip', 'scale')"
341,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,pred_variance_mask,Patch Level,0.604,0.565036,"('horizontalFlip', 'scale')"
342,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,pred_variance_mask,Image Level,0.122,0.29955600000000004,"('horizontalFlip', 'scale')"
343,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,class_mask_combined_score,Patch Level,0.574,0.516048,"('horizontalFlip', 'scale')"
344,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,class_mask_combined_score,Image Level,0.832,0.5976600000000001,"('horizontalFlip', 'scale')"
345,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,pred_entropy_mask,Image Level,0.598,0.549468,"('horizontalFlip', 'scale')"
346,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,expected_entropy_mask,Image Level,0.59,0.564316,"('horizontalFlip', 'scale')"
347,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,mutual_information_mask,Image Level,0.56,0.5167280000000001,"('horizontalFlip', 'scale')"
348,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,norm_sigmoid_mask_score,Image Level,0.568,0.522696,"('horizontalFlip', 'scale')"
349,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,expected_entropy_class,Image Level,0.638,0.5241439999999999,"('horizontalFlip', 'scale')"
350,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,pred_entropy_class,Patch Level,0.706,0.5767799999999998,"('horizontalFlip', 'scale')"
351,ResNet50,Cityscapes OOD (VIPER model),0,2,TTA+Timeseries,2,expected_entropy_class,Patch Level,0.318,0.447392,"('horizontalFlip', 'scale')"
352,Swin-B,Cityscapes OOD,5,3,MCDropout+Timeseries,3,pred_entropy_mask,Patch Level,0.592,0.541604,()
353,Swin-B,Cityscapes OOD,5,3,MCDropout+Timeseries,3,expected_entropy_mask,Patch Level,0.496,0.5048600000000001,()
354,Swin-B,Cityscapes OOD,5,3,MCDropout+Timeseries,3,expected_entropy_class,Patch Level,0.402,0.462652,()
355,Swin-B,Cityscapes OOD,5,3,MCDropout+Timeseries,3,expected_entropy_class,Image Level,0.546,0.5097640000000001,()
356,Swin-B,Cityscapes OOD,5,3,MCDropout+Timeseries,3,expected_variance_mask,Patch Level,0.488,0.508336,()
357,Swin-B,Cityscapes OOD,5,3,MCDropout+Timeseries,3,expected_variance_mask,Image Level,0.298,0.46530399999999994,()
358,Swin-B,Cityscapes OOD,5,3,MCDropout+Timeseries,3,pred_entropy_class,Patch Level,0.566,0.524664,()
359,Swin-B,Cityscapes OOD,5,3,MCDropout+Timeseries,3,pred_entropy_class,Image Level,0.79,0.569292,()
