Dataset,Backbone,MC Samples,# of Frames,TTA Transforms,Seed,AURC-PQ,EAURC-PQ,AURC-IoU,EAURC-IoU,AURC-DICE,EAURC-DICE
Cityscapes,Swin-B,0,5,"('scale',)",1,0.3206354752402905,0.052554859686419375,0.054070596010121263,0.00959167843285115,0.027977053765634773,0.005150460494658823
Cityscapes,Swin-B,0,5,"('scale',)",2,0.3206354752402905,0.052554859686419375,0.054070596010121263,0.00959167843285115,0.027977053765634773,0.005150460494658823
Cityscapes,Swin-B,0,5,"('scale',)",3,0.3206354752402905,0.052554859686419375,0.054070596010121263,0.00959167843285115,0.027977053765634773,0.005150460494658823
Cityscapes,Swin-B,3,0,(),1,0.299747169188818,0.05802335070719622,0.04752301113940963,0.008166816637817202,0.024497513121231287,0.00435828774681863
Cityscapes,Swin-B,3,0,(),2,0.3017891784593953,0.06081741887275366,0.04720574696577612,0.00788928191124099,0.02432957202650094,0.004210980299486258
Cityscapes,Swin-B,3,0,(),3,0.29796568825239533,0.05823555224388652,0.04709771302804753,0.007794938533853345,0.024278602545820104,0.004166642184874586
Cityscapes,Swin-B,3,0,"('horizontalFlip',)",1,0.29730964371902463,0.06098619122872628,0.04594095388317966,0.00732775124987288,0.02365714922038181,0.003906834749808644
Cityscapes,Swin-B,3,0,"('horizontalFlip',)",2,0.29933685333432697,0.06177861871535642,0.04611063235192772,0.007552555282947286,0.023742849796456036,0.0040213022403722334
Cityscapes,Swin-B,3,0,"('horizontalFlip',)",3,0.2953810493096275,0.05672720927269889,0.046022156471146304,0.007456860739901018,0.023694915956215493,0.003969963056758782
Cityscapes,Swin-B,3,0,"('horizontalFlip', 'scale')",1,0.2879570754331838,0.055842797163579344,0.04512366848187675,0.007635606919180991,0.02322165588695261,0.004059051863141247
Cityscapes,Swin-B,3,0,"('horizontalFlip', 'scale')",2,0.2885744708396151,0.05670086918375736,0.045079882214778016,0.007587390172007609,0.023198143049959666,0.004033071095597612
Cityscapes,Swin-B,3,0,"('horizontalFlip', 'scale')",3,0.2895438393668537,0.05871010767198648,0.04505974556292702,0.007599574160452767,0.02318808572897108,0.00403966679222981
Cityscapes,Swin-B,3,0,"('scale',)",1,0.28921680130871935,0.05521669994699921,0.04588306614618248,0.008013901970469417,0.02363111429877862,0.004268934663712708
Cityscapes,Swin-B,3,0,"('scale',)",2,0.2901705440206573,0.054738585656313066,0.04562756621558173,0.007826665745454556,0.023493877316299608,0.004167494452947538
Cityscapes,Swin-B,3,0,"('scale',)",3,0.28809963804903865,0.05489597301736615,0.045713963228871134,0.007889377251239366,0.023540083336871024,0.004200781626123029
Cityscapes,Swin-B,3,1,(),1,0.299403574473992,0.056262234349104184,0.04754976440102277,0.007900235174055636,0.02450975980582247,0.0042176551990052435
Cityscapes,Swin-B,3,1,(),2,0.2982860961812608,0.056936869192303674,0.04786474137397706,0.008249925571793958,0.024682340044131987,0.004408405768950029
Cityscapes,Swin-B,3,1,(),3,0.30128732666018737,0.058351025101783416,0.04741295207137473,0.007743011655851818,0.02443767279711654,0.004134660189246058
Cityscapes,Swin-B,3,1,"('horizontalFlip',)",1,0.29168373284525706,0.05263009278842168,0.04687150342831883,0.00772529155909292,0.024144100011555453,0.004115634051763319
Cityscapes,Swin-B,3,1,"('horizontalFlip',)",2,0.2954315340027731,0.05401276392598506,0.04679311132889073,0.007670624745651666,0.024102510200359133,0.004086079099382151
Cityscapes,Swin-B,3,1,"('horizontalFlip',)",3,0.2968541389575296,0.056747260635897634,0.0468893966405769,0.0077706135068842525,0.024152783802491157,0.004138228569278129
Cityscapes,Swin-B,3,1,"('scale',)",1,0.2894444786354534,0.05263147785488376,0.04696307513719072,0.008240557012108629,0.024212625866413522,0.00440458117290464
Cityscapes,Swin-B,3,1,"('scale',)",2,0.2915795544292667,0.05205622610087085,0.04702720517196719,0.008310673459376694,0.024233859941154654,0.004428756461323437
Cityscapes,Swin-B,3,1,"('scale',)",3,0.2925935232912717,0.05381728362316343,0.047024637290722995,0.00828066986367823,0.02423378223938599,0.004415035677911485
Cityscapes,Swin-B,3,2,(),1,0.30273098893218675,0.052316237838077706,0.049465829564164836,0.008354279213694311,0.025523298801990064,0.004465603636918999
Cityscapes,Swin-B,3,2,(),2,0.30454641857288883,0.0533190346610794,0.04930925063818726,0.008150754935260775,0.025438585758265027,0.0043557718169458665
Cityscapes,Swin-B,3,2,(),3,0.30204712225987335,0.05211611435340788,0.049253103002659074,0.00811818370746873,0.02540865852585598,0.004339164174309962
Cityscapes,Swin-B,3,2,"('horizontalFlip',)",1,0.3042516932663126,0.054523082188843996,0.04883405246601656,0.008162268349920204,0.025182155283206695,0.004355285102121367
Cityscapes,Swin-B,3,2,"('horizontalFlip',)",2,0.30388421851510683,0.05556202159394211,0.0488128537967844,0.008129443855237416,0.02516616637629391,0.004333503518723188
Cityscapes,Swin-B,3,2,"('horizontalFlip',)",3,0.3015662488458975,0.052389335037016094,0.04887093607933538,0.008205817707517937,0.02519991834780345,0.0043763496472211845
Cityscapes,Swin-B,3,3,(),1,0.3087932929909844,0.05030173516035358,0.05120795188835013,0.00860307465125991,0.026445838014077815,0.004603922565774986
Cityscapes,Swin-B,3,3,(),2,0.30875468798218014,0.04978693843891563,0.05118064973127057,0.008597074977285873,0.02643140172008544,0.004600384782860394
Cityscapes,Swin-B,3,3,(),3,0.3122862165504174,0.05147902871009352,0.05108737418097187,0.008515791738200607,0.02638075386200086,0.004555732057703044
Cityscapes,Swin-B,3,5,(),1,0.33101759546740256,0.053602082605667345,0.054318609322173965,0.009169141991456908,0.02809575437069026,0.004916293026955149
Cityscapes,Swin-B,3,5,(),2,0.33209158268371036,0.05477331295824467,0.05416880894965074,0.009025497850697721,0.02801353129018441,0.0048372608204082755
Cityscapes,Swin-B,3,5,(),3,0.3309605138414147,0.05307699741777916,0.05425407489123048,0.009075459959140365,0.02805903772220967,0.0048629581736190156
Cityscapes,Swin-B,5,0,(),1,0.2976191300598105,0.057337081421246355,0.04714218188814923,0.007965508762186067,0.024298855887697975,0.004252838204755846
Cityscapes,Swin-B,5,0,(),2,0.299956614301177,0.0597946389827006,0.04732169824627636,0.008129886993606825,0.024392874919658206,0.004339258591534782
Cityscapes,Swin-B,5,0,(),3,0.2991384521271952,0.05916069145599934,0.0471445109695887,0.007919891027677706,0.02429969226534918,0.004228917273773804
Cityscapes,Swin-B,5,0,"('horizontalFlip',)",1,0.2970611666402091,0.059301791098049894,0.04593286556150554,0.007455784286797794,0.023650463982654142,0.0039712323064113215
Cityscapes,Swin-B,5,0,"('horizontalFlip',)",2,0.2952292699569301,0.058299482068998265,0.04605083011991548,0.007495158668753353,0.023711876312803172,0.003991730078929688
Cityscapes,Swin-B,5,0,"('horizontalFlip',)",3,0.2941534086332291,0.059069202595912335,0.04603154560194365,0.007538733914557234,0.02370424438199978,0.004016912772749674
Cityscapes,Swin-B,5,0,"('scale',)",1,0.289389546840223,0.05537294664568149,0.045768113093108125,0.00802228733743826,0.02356932813687967,0.004271637455162413
Cityscapes,Swin-B,5,0,"('scale',)",2,0.2881259169400938,0.05536750101548779,0.045817261767522516,0.00808928341573193,0.023596130763272712,0.004307619487211121
Cityscapes,Swin-B,5,0,"('scale',)",3,0.2898305079152569,0.05509147750165869,0.0457057046151579,0.007980686178681154,0.023535677861893423,0.004248697658344704
Cityscapes,Swin-B,5,1,(),1,0.2930599191849399,0.05180978621832932,0.04753005237710385,0.00796522783932678,0.024501703419135788,0.00425417347763719
Cityscapes,Swin-B,5,1,(),2,0.29535568265081824,0.05466419145722737,0.0477223311852616,0.008141957141466552,0.024604275803045556,0.0043480075019448165
Cityscapes,Swin-B,5,1,(),3,0.2994025832348929,0.0568437337263043,0.04759169746365238,0.007998124529138236,0.024533350542706847,0.0042706755929019374
Cityscapes,Swin-B,5,1,"('horizontalFlip',)",1,0.29265821498084704,0.05345605186646257,0.0467347026969617,0.007639240162316263,0.02407195444922373,0.004070116324417464
Cityscapes,Swin-B,5,1,"('horizontalFlip',)",2,0.2951281782714335,0.054634607414223185,0.04681640646635426,0.007758982623185452,0.02411492032168319,0.004132634033701593
Cityscapes,Swin-B,5,1,"('horizontalFlip',)",3,0.29589675987586783,0.05490746590529172,0.046876887838416745,0.007793159617098651,0.024144946230999,0.0041487220117556525
Cityscapes,Swin-B,5,2,(),1,0.3030943654690244,0.054561420189856574,0.04922232467984206,0.008167003625279903,0.025391881318563826,0.004362892966319053
Cityscapes,Swin-B,5,2,(),2,0.3005867920236127,0.051282987335349334,0.04922426335640649,0.008130244826706566,0.02539448955439637,0.004346235330100697
Cityscapes,Swin-B,5,2,(),3,0.30059701534438743,0.05129663262227058,0.04942603671126483,0.00835608190113081,0.025501441765866148,0.0044660698622724405
Cityscapes,Swin-B,5,3,(),1,0.306738303117603,0.049204206015938445,0.05103974277483554,0.008465361430434679,0.02635461417789997,0.004528496277547159
Cityscapes,Swin-B,5,3,(),2,0.3108397307414917,0.05171255222635074,0.051135157173882534,0.008640268890723161,0.026408451212606505,0.004624208990087315
